portfolioId,symbol,numberofshares,cashvalue
63,VRSN,644.00,494.37
54,HPQ,428.00,320.21
7,INTC,747.00,846.49
34,HPQ,408.00,704.01
21,AMAT,425.00,207.38
71,MSFT,173.00,781.19
58,SNPS,321.00,241.27
89,QCOM,834.00,850.81
86,NFLX,309.00,468.84
87,GOOG,981.00,722.74
95,AMZN,738.00,421.53
98,SNPS,602.00,852.82
48,AAPL,186.00,908.14
71,XRX,290.00,410.28
95,ORCL,22.00,588.88
16,WDC,683.00,399.05
34,EA,242.00,599.69
98,NVDA,107.00,17.60
61,VRSN,173.00,799.07
87,MSFT,927.00,286.97
9,NVDA,865.00,319.64
97,STX,217.00,602.54
61,CSCO,205.00,498.55
93,PYPL,981.00,272.24
21,ZBRA,40.00,933.57
13,DELL,285.00,292.60
12,CRM,900.00,365.77
69,INTC,360.00,583.44
31,MSFT,233.00,325.21
97,MU,942.00,653.28
18,ORCL,389.00,992.39
14,ZBRA,860.00,199.63
63,SNPS,25.00,526.41
83,MSFT,144.00,461.73
28,NVDA,958.00,189.53
23,AMAT,763.00,238.29
44,EA,994.00,958.48
93,TSLA,390.00,358.41
90,ZBRA,697.00,954.26
5,AMAT,520.00,51.36
9,FB,599.00,945.12
89,ADBE,606.00,99.37
5,ORCL,872.00,381.48
86,AAPL,854.00,876.95
68,ACN,71.00,907.00
84,MU,763.00,381.88
50,MSFT,148.00,56.30
73,FB,473.00,144.48
30,JNPR,570.00,898.24
68,JNPR,550.00,465.97
55,TSM,52.00,712.09
28,VRSN,841.00,780.83
3,STX,100.00,394.87
11,HPE,663.00,64.60
12,GOOG,287.00,189.41
29,IBM,688.00,115.22
98,CRM,951.00,495.51
57,EA,525.00,225.13
32,ZM,792.00,980.96
38,NFLX,211.00,230.39
4,FB,657.00,944.27
89,HPE,509.00,174.68
22,ORCL,670.00,897.59
76,QCOM,152.00,857.81
18,HPE,734.00,636.30
100,DELL,983.00,352.09
43,TSLA,360.00,640.73
9,JNPR,190.00,164.57
30,INTC,702.00,515.82
48,PYPL,728.00,99.12
95,FB,691.00,316.21
14,PYPL,347.00,29.57
69,TDC,133.00,27.02
59,AMZN,564.00,733.57
73,AMAT,689.00,174.74
64,ORCL,349.00,656.67
23,QCOM,747.00,527.93
89,NTAP,240.00,976.90
95,ZBRA,263.00,114.16
77,QCOM,122.00,622.52
30,XRX,799.00,327.33
48,ATVI,902.00,959.10
79,FB,167.00,728.65
15,XRX,882.00,706.62
88,IBM,252.00,255.01
91,CSCO,722.00,273.45
44,INTC,839.00,939.96
61,TSM,492.00,101.35
97,TSM,516.00,925.36
34,JNPR,474.00,803.71
81,CRM,23.00,496.00
74,MU,41.00,849.62
34,PYPL,730.00,104.62
12,GOOGL,162.00,296.60
29,AVGO,286.00,871.71
61,PYPL,833.00,607.75
33,ORCL,858.00,841.79
68,MSFT,980.00,902.02
11,ZM,811.00,357.62
79,VRSN,223.00,81.27
21,GOOG,93.00,273.50
38,FB,195.00,153.83
72,JNPR,106.00,371.00
61,TDC,997.00,731.26
80,TDC,328.00,262.83
34,ATVI,761.00,113.74
55,CSCO,490.00,274.98
91,WDC,232.00,599.01
100,SNPS,703.00,282.47
50,TSM,725.00,651.02
29,TDC,504.00,240.68
54,TSM,833.00,346.41
92,VRSN,463.00,202.10
37,AVGO,754.00,80.63
48,AVGO,606.00,937.45
69,GOOGL,187.00,860.04
2,NTAP,659.00,890.36
81,NVDA,333.00,632.55
75,ACN,802.00,86.58
79,AMZN,619.00,16.32
26,ORCL,417.00,791.47
98,XRX,473.00,474.77
83,XRX,67.00,163.42
29,HPE,601.00,455.61
89,ORCL,801.00,886.68
17,GOOGL,967.00,262.83
7,XRX,704.00,783.13
63,ACN,900.00,462.73
99,XRX,512.00,700.73
24,WDC,537.00,438.33
1,SNPS,15.00,555.38
54,GOOGL,109.00,301.71
98,DELL,933.00,263.36
52,MSFT,422.00,749.25
77,INTC,905.00,442.84
24,QCOM,246.00,602.36
41,ORCL,267.00,186.23
37,TSM,227.00,714.66
85,HPE,306.00,908.91
100,CSCO,372.00,646.21
21,QCOM,779.00,265.24
77,ADBE,104.00,6.46
45,ORCL,552.00,389.71
9,GOOGL,410.00,649.77
72,VRSN,393.00,268.41
28,AAPL,576.00,970.87
20,WDC,71.00,875.50
22,AMZN,621.00,392.36
43,AMZN,148.00,819.61
28,QCOM,574.00,762.20
11,TDC,46.00,636.63
36,AMZN,402.00,786.56
14,NFLX,266.00,538.18
25,GOOGL,499.00,811.76
33,NFLX,890.00,379.37
84,HPE,380.00,238.69
8,PYPL,837.00,844.56
78,TSLA,383.00,604.35
29,TDC,702.00,366.52
33,ADBE,969.00,897.00
1,HPE,373.00,92.29
94,TSLA,456.00,985.16
48,ATVI,52.00,288.15
93,FB,839.00,135.39
57,ADBE,742.00,936.26
10,GOOGL,692.00,469.59
43,NVDA,745.00,917.52
20,ADBE,993.00,870.06
45,SNPS,224.00,97.58
4,NVDA,149.00,278.74
29,AAPL,423.00,837.44
70,INTC,386.00,557.00
64,SNPS,703.00,935.16
96,TXN,170.00,73.26
41,TSLA,161.00,772.04
99,WDC,287.00,967.83
16,ZM,244.00,484.10
55,INTC,757.00,608.09
40,NVDA,403.00,309.35
69,HPQ,807.00,91.59
53,MSFT,563.00,871.11
81,NTAP,690.00,780.81
26,XRX,896.00,49.66
37,NFLX,312.00,760.40
48,EA,136.00,267.15
13,GOOGL,205.00,796.36
91,ORCL,484.00,464.87
62,FB,636.00,846.27
37,GOOGL,958.00,787.32
41,GOOG,297.00,420.55
5,ZM,896.00,4.05
27,JNPR,301.00,127.10
10,SNPS,211.00,998.29
28,AVGO,966.00,545.24
97,XRX,908.00,230.22
37,TSLA,178.00,169.18
74,AVGO,322.00,943.32
87,INTC,968.00,537.78
24,HPQ,504.00,23.69
90,EA,289.00,824.14
38,GOOGL,200.00,845.14
83,IBM,899.00,97.28
95,ZM,919.00,136.99
49,AVGO,678.00,187.81
91,NFLX,620.00,896.74
72,GOOGL,658.00,590.47
23,INTC,695.00,636.55
90,FB,558.00,118.69
59,CTSH,33.00,800.23
100,HPQ,627.00,89.75
19,HPQ,115.00,16.36
67,ADBE,160.00,663.80
34,ORCL,298.00,964.05
20,CTSH,125.00,586.17
59,ADBE,667.00,18.69
60,AAPL,990.00,989.36
25,NFLX,87.00,518.57
80,AMAT,944.00,99.81
51,ZBRA,395.00,447.06
16,ORCL,423.00,664.13
18,INTC,966.00,560.21
67,NFLX,50.00,660.47
45,HPE,276.00,506.67
77,PYPL,833.00,393.03
18,MSFT,418.00,284.35
21,MU,757.00,381.09
64,INTC,6.00,457.32
78,HPQ,698.00,548.63
96,CSCO,291.00,917.15
89,CTSH,932.00,96.75
42,CSCO,815.00,614.05
20,SNPS,371.00,98.19
32,QCOM,452.00,606.34
50,CRM,69.00,291.73
85,NTAP,191.00,980.73
62,HPQ,462.00,774.03
44,NVDA,621.00,681.28
49,ACN,274.00,287.45
46,AVGO,651.00,51.57
55,TSM,11.00,584.61
10,CTSH,662.00,942.33
19,WDC,493.00,913.80
42,ORCL,924.00,565.95
15,GOOG,916.00,14.33
59,ZM,827.00,889.78
41,IBM,552.00,136.65
30,CSCO,194.00,251.44
3,WDC,277.00,509.40
8,TDC,705.00,52.42
54,NVDA,802.00,364.08
91,VRSN,254.00,840.42
89,ATVI,625.00,97.60
40,IBM,876.00,825.92
100,ATVI,472.00,404.09
44,GOOGL,732.00,895.37
31,XRX,211.00,239.56
74,TSLA,542.00,481.23
18,QCOM,11.00,296.34
60,TDC,741.00,227.87
59,NTAP,807.00,259.18
73,EA,613.00,253.13
38,INTC,8.00,490.65
87,FB,599.00,946.66
100,PYPL,693.00,950.87
97,TXN,24.00,669.01
30,EA,500.00,94.93
41,SNPS,490.00,419.79
37,ADBE,798.00,211.28
97,CRM,277.00,528.17
23,HPE,728.00,165.12
77,TXN,196.00,686.05
67,HPQ,161.00,793.18
71,ORCL,456.00,191.67
94,MSFT,670.00,259.85
61,FB,284.00,100.83
98,FB,166.00,529.04
88,AMAT,237.00,93.03
3,ZBRA,905.00,732.48
72,LRCX,363.00,251.60
88,AVGO,247.00,622.17
46,FB,626.00,629.71
85,DELL,633.00,483.17
76,TDC,314.00,428.08
58,ACN,987.00,852.89
64,NVDA,447.00,845.83
23,GOOG,911.00,143.58
2,TSLA,591.00,182.38
77,ACN,823.00,797.45
93,NVDA,817.00,566.02
13,NTAP,433.00,916.93
90,EA,6.00,764.19
52,ORCL,784.00,407.43
16,NVDA,128.00,890.64
35,HPE,399.00,546.11
81,CTSH,591.00,466.14
49,VRSN,956.00,547.11
80,EA,280.00,212.66
51,CTSH,314.00,132.34
63,AMZN,448.00,164.57
41,AAPL,626.00,336.66
32,JNPR,170.00,166.11
66,XRX,767.00,777.17
99,VRSN,699.00,590.83
16,CSCO,273.00,398.63
78,ATVI,692.00,166.50
15,TSM,512.00,270.47
99,AAPL,912.00,118.28
91,DELL,883.00,355.57
9,FB,756.00,453.13
64,PYPL,413.00,297.03
91,HPQ,643.00,100.07
97,GOOGL,235.00,176.25
54,GOOGL,74.00,793.74
95,LRCX,85.00,884.35
81,DELL,972.00,43.00
35,INTC,146.00,218.28
36,TSLA,715.00,261.29
90,TSLA,267.00,64.49
11,EA,144.00,152.48
99,HPE,825.00,64.72
28,GOOG,694.00,743.41
16,ATVI,283.00,972.39
6,HPQ,727.00,33.82
74,WDC,806.00,502.40
80,AMZN,87.00,94.32
19,INTC,115.00,853.52
55,JNPR,875.00,584.97
54,VRSN,140.00,239.45
46,AMZN,433.00,89.70
95,XRX,945.00,703.32
48,XRX,614.00,365.95
39,ORCL,788.00,209.95
70,LRCX,421.00,594.39
81,NVDA,201.00,511.35
25,WDC,257.00,979.92
88,SNPS,404.00,563.07
26,NFLX,127.00,603.26
69,NFLX,440.00,332.46
77,PYPL,324.00,251.36
43,GOOGL,956.00,684.61
50,ATVI,289.00,65.34
66,VRSN,627.00,657.98
53,IBM,617.00,236.20
69,GOOG,874.00,848.41
8,JNPR,385.00,651.35
39,NFLX,635.00,809.38
15,WDC,308.00,349.28
95,ACN,664.00,345.40
61,TSLA,523.00,874.82
79,NFLX,22.00,327.06
27,SNPS,179.00,144.20
1,ATVI,176.00,187.88
66,PYPL,373.00,226.94
74,AMZN,405.00,577.06
47,ADBE,392.00,530.68
17,XRX,982.00,736.73
2,JNPR,681.00,235.31
56,NVDA,5.00,48.20
22,AVGO,415.00,464.71
97,STX,536.00,849.22
77,STX,78.00,606.71
36,VRSN,170.00,62.39
52,CTSH,982.00,396.55
39,CTSH,71.00,394.93
27,QCOM,228.00,864.08
77,TDC,939.00,870.71
92,QCOM,230.00,11.71
9,TDC,425.00,237.73
19,MSFT,537.00,137.90
13,TXN,980.00,358.03
15,NFLX,365.00,50.20
21,WDC,222.00,31.12
63,AMAT,944.00,22.01
26,AMAT,453.00,828.66
24,MU,512.00,239.05
79,FB,120.00,424.86
89,MU,545.00,654.17
69,MU,620.00,595.80
26,AMZN,613.00,623.39
50,ORCL,56.00,530.47
67,NFLX,51.00,431.38
59,CRM,267.00,347.46
70,CTSH,512.00,831.11
51,HPE,671.00,743.17
75,NFLX,334.00,20.27
4,MSFT,260.00,511.37
90,MSFT,586.00,56.40
24,LRCX,384.00,268.00
91,EA,570.00,572.52
72,QCOM,792.00,91.77
28,HPQ,585.00,797.23
21,CSCO,773.00,947.80
25,EA,723.00,305.67
73,MU,142.00,700.41
35,IBM,522.00,631.97
31,QCOM,228.00,240.60
63,XRX,389.00,859.35
6,CRM,17.00,754.83
17,GOOG,772.00,570.24
97,ORCL,57.00,444.21
1,INTC,239.00,87.08
9,INTC,788.00,66.12
64,NTAP,739.00,763.23
22,INTC,495.00,515.57
8,ORCL,568.00,193.90
23,AVGO,183.00,289.23
6,ZM,732.00,608.66
29,AMAT,287.00,82.48
52,NVDA,717.00,379.86
50,ATVI,264.00,958.17
85,TXN,922.00,535.39
14,TSM,822.00,495.57
89,NVDA,352.00,399.65
46,TSLA,742.00,79.01
97,NTAP,516.00,3.03
29,TXN,967.00,17.87
92,ACN,868.00,698.38
85,STX,960.00,503.08
55,AAPL,516.00,501.53
87,IBM,77.00,499.93
77,ZM,418.00,33.84
8,STX,96.00,553.27
38,EA,703.00,586.02
17,IBM,857.00,137.90
97,GOOG,319.00,745.25
38,MU,417.00,625.94
8,NVDA,715.00,232.08
54,LRCX,15.00,162.39
65,TSLA,840.00,78.68
15,GOOG,632.00,741.10
54,FB,363.00,46.44
46,TDC,904.00,555.74
22,EA,628.00,229.44
99,CTSH,685.00,263.62
89,EA,543.00,118.43
49,LRCX,598.00,145.23
96,MU,275.00,11.37
43,SNPS,528.00,267.97
15,ZBRA,389.00,547.25
54,TDC,78.00,670.10
85,SNPS,773.00,313.38
69,NTAP,715.00,269.31
73,GOOGL,541.00,930.24
8,ADBE,483.00,669.83
73,AMZN,876.00,753.22
79,STX,859.00,293.46
11,TSM,659.00,347.34
19,NTAP,618.00,291.48
100,ADBE,607.00,188.87
13,ATVI,291.00,508.50
53,WDC,549.00,626.79
76,FB,151.00,363.64
77,ORCL,423.00,997.46
96,TSM,474.00,890.51
57,WDC,557.00,927.38
59,FB,196.00,334.77
1,AVGO,793.00,281.99
75,NTAP,990.00,646.37
48,VRSN,78.00,922.22
50,GOOGL,221.00,923.48
83,TSLA,182.00,416.11
34,NTAP,171.00,365.95
33,DELL,336.00,119.42
46,AMZN,479.00,578.40
15,LRCX,710.00,586.84
71,INTC,685.00,126.61
46,TDC,793.00,104.59
63,HPQ,397.00,95.40
57,NVDA,979.00,245.70
12,ACN,647.00,22.52
5,HPE,833.00,740.51
13,NTAP,612.00,989.74
5,FB,827.00,628.21
26,GOOG,73.00,841.54
42,PYPL,584.00,608.98
98,WDC,603.00,470.77
18,ATVI,8.00,751.90
47,CRM,738.00,862.24
76,VRSN,25.00,230.15
97,JNPR,105.00,116.99
96,ADBE,58.00,553.19
60,TXN,754.00,993.79
33,NTAP,737.00,844.36
44,TXN,753.00,598.90
47,INTC,848.00,73.02
31,INTC,446.00,731.28
80,AAPL,941.00,791.69
54,TXN,632.00,47.51
97,HPE,578.00,851.64
85,HPE,326.00,649.28
82,CSCO,702.00,774.47
11,MU,698.00,916.02
84,PYPL,214.00,942.51
69,ACN,245.00,406.11
57,STX,414.00,537.65
44,TSLA,239.00,432.44
82,TXN,625.00,205.62
87,JNPR,30.00,481.62
30,LRCX,963.00,752.56
51,ZBRA,828.00,990.66
17,TSLA,925.00,790.28
87,GOOGL,178.00,121.12
57,MU,185.00,138.85
100,HPQ,464.00,77.84
44,HPE,765.00,967.63
42,LRCX,423.00,207.96
19,VRSN,501.00,110.04
32,FB,830.00,585.48
27,MU,595.00,722.93
70,IBM,237.00,37.69
96,ATVI,857.00,477.62
95,TXN,869.00,602.17
51,AAPL,132.00,767.87
91,QCOM,590.00,216.19
11,GOOG,353.00,999.05
25,TSLA,115.00,35.41
67,INTC,551.00,882.97
63,NVDA,527.00,154.60
87,AMAT,186.00,804.70
46,INTC,475.00,660.23
14,WDC,145.00,750.33
11,EA,386.00,883.60
96,ORCL,778.00,988.89
6,NTAP,395.00,442.35
59,EA,465.00,686.83
13,HPE,716.00,159.83
14,HPE,237.00,900.25
3,XRX,614.00,233.43
22,WDC,188.00,937.84
97,PYPL,218.00,86.90
66,LRCX,509.00,916.46
94,SNPS,929.00,186.12
58,SNPS,217.00,441.87
4,QCOM,272.00,723.87
32,JNPR,867.00,738.64
54,QCOM,687.00,486.53
92,IBM,775.00,225.96
51,GOOG,863.00,403.68
93,AVGO,607.00,490.46
77,MU,922.00,251.88
14,IBM,480.00,842.26
48,INTC,982.00,734.32
35,TXN,76.00,157.16
33,CTSH,339.00,690.77
22,EA,678.00,505.81
57,MSFT,812.00,505.26
94,GOOGL,422.00,149.63
43,GOOGL,592.00,874.01
9,AMAT,519.00,843.73
10,GOOG,260.00,971.95
58,CTSH,689.00,28.70
78,AMAT,532.00,713.40
56,AMZN,533.00,415.87
82,XRX,663.00,240.93
27,TDC,133.00,674.82
90,EA,387.00,996.31
14,HPE,723.00,417.30
85,FB,732.00,728.20
1,GOOG,895.00,438.26
93,CSCO,41.00,573.61
76,AAPL,413.00,222.55
44,CRM,38.00,913.64
70,AAPL,402.00,55.00
36,TXN,874.00,48.64
86,GOOG,357.00,681.88
98,ATVI,622.00,863.99
97,JNPR,133.00,363.43
63,AMAT,849.00,564.89
84,DELL,881.00,329.79
75,HPQ,539.00,247.08
100,MU,621.00,107.14
6,EA,778.00,540.00
45,XRX,30.00,915.75
97,PYPL,401.00,810.06
38,FB,823.00,358.72
35,VRSN,966.00,443.78
79,HPE,11.00,917.51
18,TSLA,240.00,544.12
59,JNPR,247.00,350.04
21,WDC,684.00,967.93
32,TSM,396.00,946.99
69,NVDA,245.00,8.58
77,WDC,443.00,743.84
20,ATVI,139.00,185.01
18,QCOM,882.00,208.96
37,SNPS,214.00,536.73
66,TXN,755.00,632.05
68,CSCO,905.00,544.42
55,ZM,570.00,422.76
87,AVGO,758.00,296.31
72,NTAP,460.00,795.85
57,TSLA,992.00,803.06
15,DELL,47.00,867.00
40,AAPL,596.00,427.23
37,CSCO,665.00,12.67
32,ACN,3.00,238.16
30,AMAT,767.00,457.61
18,NFLX,493.00,729.04
79,ORCL,602.00,445.27
83,TSM,63.00,740.18
41,IBM,471.00,19.28
58,INTC,673.00,621.04
19,AVGO,187.00,398.10
82,AAPL,470.00,633.21
41,INTC,672.00,160.50
56,WDC,752.00,347.51
11,FB,984.00,976.02
74,LRCX,253.00,320.71
13,VRSN,443.00,412.32
11,CSCO,526.00,650.75
14,HPQ,948.00,430.65
48,ORCL,76.00,104.08
22,XRX,19.00,540.94
51,PYPL,174.00,384.70
29,ZBRA,574.00,229.35
39,CRM,192.00,771.88
84,CRM,964.00,194.49
31,ATVI,688.00,791.62
99,CRM,331.00,132.13
64,INTC,372.00,807.21
43,LRCX,907.00,293.85
65,PYPL,605.00,414.59
41,NTAP,515.00,811.59
99,ADBE,10.00,311.00
95,VRSN,104.00,827.94
10,TXN,350.00,868.51
36,ZM,896.00,801.03
94,TDC,851.00,988.87
50,MSFT,327.00,963.45
100,CSCO,759.00,942.20
44,CTSH,786.00,805.89
14,ACN,14.00,799.09
89,HPE,832.00,629.34
14,NTAP,600.00,754.22
43,IBM,414.00,663.73
42,DELL,276.00,109.48
47,MU,418.00,986.03
6,AAPL,157.00,935.20
60,ADBE,722.00,487.80
80,PYPL,786.00,460.79
41,ORCL,818.00,439.67
43,EA,192.00,59.18
98,XRX,987.00,779.52
95,IBM,664.00,284.25
42,QCOM,943.00,111.55
78,NVDA,856.00,796.76
65,CTSH,866.00,544.80
91,GOOGL,179.00,170.89
95,EA,713.00,922.75
59,ACN,357.00,512.60
63,TSM,773.00,699.60
61,HPQ,428.00,540.38
66,ZM,493.00,704.28
60,MU,462.00,279.97
11,JNPR,687.00,299.70
34,NVDA,734.00,807.03
1,QCOM,391.00,992.82
5,ZM,141.00,535.03
95,NFLX,803.00,379.93
40,CRM,182.00,390.49
74,STX,903.00,422.22
64,TDC,926.00,843.50
72,ZM,626.00,437.99
72,JNPR,0.00,168.99
19,NTAP,679.00,870.95
65,PYPL,790.00,502.28
48,CRM,402.00,848.02
69,ATVI,711.00,222.59
57,MU,402.00,775.53
75,PYPL,631.00,948.81
60,TSM,11.00,739.06
90,CTSH,267.00,964.29
93,VRSN,42.00,270.36
74,QCOM,656.00,200.77
96,HPE,701.00,123.60
55,TSLA,588.00,6.42
39,XRX,978.00,63.76
76,CRM,255.00,798.69
8,ORCL,298.00,311.33
72,CRM,209.00,360.24
30,NTAP,755.00,210.68
82,ZBRA,151.00,974.32
81,DELL,752.00,893.23
48,TDC,967.00,816.14
20,AMAT,470.00,192.07
20,PYPL,928.00,17.21
98,IBM,178.00,831.29
40,TDC,934.00,602.35
5,MSFT,42.00,961.09
97,ATVI,224.00,62.29
1,LRCX,737.00,438.78
11,DELL,21.00,669.52
46,VRSN,879.00,866.35
54,NFLX,170.00,771.08
85,NFLX,19.00,286.49
1,HPQ,952.00,199.20
16,LRCX,684.00,612.35
26,INTC,888.00,629.15
77,TXN,777.00,319.85
48,MU,554.00,183.46
52,LRCX,408.00,667.18
63,MSFT,115.00,832.48
51,VRSN,163.00,722.34
73,AVGO,544.00,173.68
65,TXN,609.00,777.79
84,MU,267.00,985.47
63,HPE,836.00,310.07
52,TXN,263.00,545.94
18,TXN,715.00,502.79
6,ZM,516.00,83.16
4,AVGO,568.00,492.92
58,HPE,46.00,880.67
29,ORCL,945.00,923.16
82,NVDA,686.00,500.31
18,NTAP,230.00,87.30
72,ATVI,165.00,304.40
53,ATVI,896.00,940.83
65,QCOM,44.00,960.10
54,CTSH,295.00,515.63
36,ATVI,543.00,891.05
77,FB,49.00,825.41
91,AMAT,298.00,704.98
23,FB,220.00,177.80
57,HPE,681.00,470.51
2,AVGO,690.00,919.14
77,MU,366.00,342.45
29,FB,350.00,29.74
29,TDC,474.00,442.22
63,ZM,14.00,660.33
78,GOOGL,741.00,88.27
99,CSCO,217.00,654.20
11,IBM,885.00,441.31
72,DELL,404.00,335.33
78,DELL,507.00,379.97
77,TDC,365.00,358.94
67,AVGO,641.00,954.97
20,QCOM,142.00,219.20
70,NVDA,332.00,83.05
29,QCOM,75.00,87.49
49,AMZN,410.00,236.82
4,TDC,63.00,15.36
48,QCOM,0.00,762.80
32,NFLX,632.00,177.65
33,TDC,139.00,116.75
25,ACN,891.00,754.21
78,INTC,297.00,744.23
18,MSFT,988.00,252.81
14,CRM,511.00,554.03
33,INTC,279.00,560.98
54,INTC,323.00,932.72
63,GOOGL,985.00,781.37
74,AMAT,686.00,31.34
47,DELL,793.00,952.91
1,EA,538.00,618.26
88,CSCO,479.00,89.24
46,ZBRA,797.00,137.25
58,ORCL,349.00,576.03
99,IBM,118.00,735.70
78,ADBE,26.00,860.84
40,NVDA,868.00,934.99
17,ZBRA,855.00,541.48
44,STX,428.00,303.86
54,SNPS,990.00,413.42
41,EA,112.00,964.97
56,TXN,69.00,771.76
11,TSLA,692.00,15.99
66,AVGO,203.00,280.19
65,IBM,792.00,978.90
34,CTSH,916.00,16.94
35,EA,151.00,204.34
16,AAPL,570.00,887.14
70,PYPL,86.00,753.00
75,ACN,775.00,450.95
30,HPQ,313.00,651.51
21,VRSN,230.00,358.91
37,TSLA,655.00,578.10
49,ATVI,490.00,8.28
58,TSLA,69.00,971.15
53,FB,160.00,738.77
61,TSM,842.00,274.12
60,LRCX,105.00,871.00
36,AAPL,781.00,530.72
93,GOOGL,360.00,157.81
38,MU,713.00,826.81
79,IBM,577.00,766.48
65,INTC,627.00,138.97
89,ADBE,974.00,738.68
25,GOOGL,359.00,994.11
25,NVDA,983.00,985.86
78,AVGO,790.00,970.81
18,AMAT,5.00,268.81
6,ACN,170.00,480.13
41,CTSH,946.00,283.41
12,MU,297.00,452.14
93,ZM,479.00,928.47
30,NVDA,5.00,524.12
26,XRX,328.00,66.98
91,FB,575.00,77.42
39,ORCL,201.00,608.68
12,MSFT,470.00,2.19
84,IBM,391.00,539.70
7,STX,49.00,382.53
16,AMAT,474.00,604.19
64,SNPS,721.00,389.54
52,FB,983.00,703.05
3,ORCL,338.00,545.65
89,PYPL,419.00,716.70
22,AVGO,505.00,180.65
14,CTSH,459.00,381.46
79,ZBRA,866.00,338.77
10,ZM,764.00,53.41
61,SNPS,368.00,615.25
62,MU,369.00,678.69
99,ADBE,968.00,402.51
77,HPQ,234.00,56.17
64,MU,227.00,807.66
28,FB,155.00,525.93
67,QCOM,787.00,66.92
26,ACN,933.00,546.23
23,SNPS,740.00,627.20
89,ACN,360.00,232.07
14,AAPL,543.00,190.85
36,MSFT,327.00,819.90
99,ZBRA,178.00,927.21
63,CSCO,113.00,196.02
38,GOOGL,988.00,742.60
93,GOOG,718.00,80.18
75,ZBRA,726.00,970.52
5,NVDA,881.00,191.41
70,XRX,110.00,94.56
90,QCOM,344.00,739.53
70,ZBRA,419.00,148.85
21,ATVI,747.00,883.78
90,WDC,402.00,254.36
54,HPQ,471.00,379.02
35,XRX,140.00,343.94
43,SNPS,727.00,490.38
100,TSM,265.00,505.30
18,DELL,106.00,398.82
56,NFLX,381.00,527.91
19,GOOG,863.00,742.78
24,SNPS,365.00,178.66
97,CSCO,230.00,645.47
8,ZM,710.00,450.68
82,CTSH,111.00,562.43
63,INTC,1.00,530.58
90,GOOGL,651.00,550.79
28,STX,122.00,511.98
86,CTSH,262.00,109.34
81,XRX,808.00,946.13
3,TSM,881.00,567.82
87,GOOG,730.00,165.67
60,HPQ,426.00,114.00
93,AMAT,356.00,943.24
48,JNPR,644.00,938.82
23,CTSH,485.00,453.95
12,PYPL,796.00,652.75
58,GOOGL,472.00,699.23
17,NVDA,919.00,80.49
76,XRX,859.00,519.27
76,TXN,736.00,776.68
43,STX,335.00,72.36
97,HPE,619.00,121.64
1,CRM,685.00,191.36
42,ORCL,410.00,654.33
9,TSLA,673.00,341.40
58,HPQ,308.00,378.41
10,PYPL,601.00,997.33
92,MU,487.00,138.20
69,HPQ,626.00,135.55
14,DELL,574.00,802.19
99,AVGO,787.00,192.17
21,ADBE,651.00,915.40
93,AMZN,88.00,277.57
72,FB,936.00,685.41
68,NFLX,926.00,657.66
14,AVGO,939.00,652.41
64,CTSH,595.00,512.70
67,MU,418.00,160.41
78,NTAP,605.00,766.97
46,HPE,150.00,794.25
13,HPE,83.00,346.03
43,AMZN,170.00,276.44
78,AMAT,563.00,562.96
99,GOOGL,828.00,928.13
61,AVGO,68.00,461.04
94,MU,758.00,689.99
10,EA,511.00,847.56
55,HPE,582.00,871.84
57,HPQ,78.00,441.80
19,TSLA,8.00,253.73
80,WDC,446.00,30.08
97,TSLA,740.00,896.86
92,ZBRA,399.00,771.72
15,CRM,536.00,38.93
19,STX,649.00,831.96
98,AAPL,589.00,746.58
79,WDC,443.00,331.32
40,LRCX,329.00,576.86
49,DELL,827.00,195.74
86,XRX,714.00,359.51
70,NTAP,322.00,867.72
47,VRSN,21.00,354.04
68,STX,64.00,995.81
47,STX,181.00,457.93
35,DELL,428.00,158.61
45,JNPR,738.00,846.71
45,HPQ,545.00,398.66
52,SNPS,570.00,411.90
37,CRM,92.00,843.17
3,ZM,636.00,629.44
58,AMAT,236.00,970.21
95,TSLA,116.00,38.91
71,JNPR,637.00,142.80
3,JNPR,515.00,343.35
43,PYPL,953.00,878.03
51,WDC,454.00,249.29
91,SNPS,401.00,944.13
39,CSCO,142.00,558.78
48,VRSN,531.00,785.89
53,ADBE,738.00,697.54
34,ATVI,525.00,967.09
9,INTC,152.00,817.80
35,ZM,10.00,288.48
50,HPQ,108.00,849.72
23,ADBE,594.00,990.69
84,QCOM,667.00,391.56
70,IBM,56.00,983.87
97,CSCO,801.00,127.14
60,AMZN,438.00,359.07
11,TSM,0.00,537.74
5,JNPR,32.00,531.38
27,ZM,363.00,36.32
86,PYPL,656.00,240.59
88,XRX,83.00,293.21
85,IBM,429.00,292.51
53,AMZN,759.00,445.62
17,AMZN,688.00,362.52
61,CSCO,498.00,87.06
76,STX,597.00,402.60
53,IBM,353.00,418.48
39,PYPL,493.00,194.12
99,LRCX,228.00,709.16
76,QCOM,953.00,370.90
98,ORCL,31.00,263.58
41,NTAP,159.00,800.54
94,FB,519.00,419.40
35,NTAP,125.00,556.62
58,QCOM,958.00,711.98
3,TDC,997.00,840.52
70,CSCO,479.00,232.78
65,AMZN,709.00,118.74
69,STX,737.00,381.41
74,NTAP,953.00,430.15
87,ACN,293.00,665.52
26,HPQ,596.00,287.11
72,STX,958.00,937.97
21,QCOM,390.00,845.75
33,AMZN,173.00,477.26
53,INTC,47.00,52.59
100,INTC,406.00,615.20
